SR_WL,S2A_SR_AV_B1,S2A_SR_AV_B2,S2A_SR_AV_B3,S2A_SR_AV_B4,S2A_SR_AV_B5,S2A_SR_AV_B6,S2A_SR_AV_B7,S2A_SR_AV_B8,S2A_SR_AV_B8A,S2A_SR_AV_B9,S2A_SR_AV_B10,S2A_SR_AV_B11,S2A_SR_AV_B12,,,,,,,,,,,,,,,,,,,,
2209,0,0,0,0,0,0,0,0,0,0,0,0,0.94112445,,,,,,,,,,,,,,,,,,,,
2210,0,0,0,0,0,0,0,0,0,0,0,0,0.948298205,,,,,,,,,,,,,,,,,,,,
2211,0,0,0,0,0,0,0,0,0,0,0,0,0.945692275,,,,,,,,,,,,,,,,,,,,
2212,0,0,0,0,0,0,0,0,0,0,0,0,0.94424015,,,,,,,,,,,,,,,,,,,,
2213,0,0,0,0,0,0,0,0,0,0,0,0,0.943838795,,,,,,,,,,,,,,,,,,,,
2214,0,0,0,0,0,0,0,0,0,0,0,0,0.94438706,,,,,,,,,,,,,,,,,,,,
2215,0,0,0,0,0,0,0,0,0,0,0,0,0.94597591,,,,,,,,,,,,,,,,,,,,
2216,0,0,0,0,0,0,0,0,0,0,0,0,0.947824835,,,,,,,,,,,,,,,,,,,,
2217,0,0,0,0,0,0,0,0,0,0,0,0,0.950179595,,,,,,,,,,,,,,,,,,,,
2218,0,0,0,0,0,0,0,0,0,0,0,0,0.9528005,,,,,,,,,,,,,,,,,,,,
2219,0,0,0,0,0,0,0,0,0,0,0,0,0.955433795,,,,,,,,,,,,,,,,,,,,
2220,0,0,0,0,0,0,0,0,0,0,0,0,0.95832423,,,,,,,,,,,,,,,,,,,,
2221,0,0,0,0,0,0,0,0,0,0,0,0,0.96009175,,,,,,,,,,,,,,,,,,,,
2222,0,0,0,0,0,0,0,0,0,0,0,0,0.96128946,,,,,,,,,,,,,,,,,,,,
2223,0,0,0,0,0,0,0,0,0,0,0,0,0.96224008,,,,,,,,,,,,,,,,,,,,
2224,0,0,0,0,0,0,0,0,0,0,0,0,0.963057845,,,,,,,,,,,,,,,,,,,,
2225,0,0,0,0,0,0,0,0,0,0,0,0,0.963940885,,,,,,,,,,,,,,,,,,,,
2226,0,0,0,0,0,0,0,0,0,0,0,0,0.964553385,,,,,,,,,,,,,,,,,,,,
2227,0,0,0,0,0,0,0,0,0,0,0,0,0.96442784,,,,,,,,,,,,,,,,,,,,
2228,0,0,0,0,0,0,0,0,0,0,0,0,0.964100545,,,,,,,,,,,,,,,,,,,,
2229,0,0,0,0,0,0,0,0,0,0,0,0,0.96341853,,,,,,,,,,,,,,,,,,,,
2230,0,0,0,0,0,0,0,0,0,0,0,0,0.9623591,,,,,,,,,,,,,,,,,,,,
2231,0,0,0,0,0,0,0,0,0,0,0,0,0.962219745,,,,,,,,,,,,,,,,,,,,
2232,0,0,0,0,0,0,0,0,0,0,0,0,0.961953275,,,,,,,,,,,,,,,,,,,,
2233,0,0,0,0,0,0,0,0,0,0,0,0,0.96161782,,,,,,,,,,,,,,,,,,,,
2234,0,0,0,0,0,0,0,0,0,0,0,0,0.961039235,,,,,,,,,,,,,,,,,,,,
2235,0,0,0,0,0,0,0,0,0,0,0,0,0.960459765,,,,,,,,,,,,,,,,,,,,
2236,0,0,0,0,0,0,0,0,0,0,0,0,0.959903895,,,,,,,,,,,,,,,,,,,,
2237,0,0,0,0,0,0,0,0,0,0,0,0,0.95948357,,,,,,,,,,,,,,,,,,,,
2238,0,0,0,0,0,0,0,0,0,0,0,0,0.959490905,,,,,,,,,,,,,,,,,,,,
2239,0,0,0,0,0,0,0,0,0,0,0,0,0.95981219,,,,,,,,,,,,,,,,,,,,
2240,0,0,0,0,0,0,0,0,0,0,0,0,0.96025393,,,,,,,,,,,,,,,,,,,,
2241,0,0,0,0,0,0,0,0,0,0,0,0,0.96130473,,,,,,,,,,,,,,,,,,,,
2242,0,0,0,0,0,0,0,0,0,0,0,0,0.962491865,,,,,,,,,,,,,,,,,,,,
2243,0,0,0,0,0,0,0,0,0,0,0,0,0.96413738,,,,,,,,,,,,,,,,,,,,
2244,0,0,0,0,0,0,0,0,0,0,0,0,0.966504095,,,,,,,,,,,,,,,,,,,,
2245,0,0,0,0,0,0,0,0,0,0,0,0,0.968883195,,,,,,,,,,,,,,,,,,,,
2246,0,0,0,0,0,0,0,0,0,0,0,0,0.971570525,,,,,,,,,,,,,,,,,,,,
2247,0,0,0,0,0,0,0,0,0,0,0,0,0.974345975,,,,,,,,,,,,,,,,,,,,
2248,0,0,0,0,0,0,0,0,0,0,0,0,0.977079565,,,,,,,,,,,,,,,,,,,,
2249,0,0,0,0,0,0,0,0,0,0,0,0,0.979951795,,,,,,,,,,,,,,,,,,,,
2250,0,0,0,0,0,0,0,0,0,0,0,0,0.983091695,,,,,,,,,,,,,,,,,,,,
2251,0,0,0,0,0,0,0,0,0,0,0,0,0.98586492,,,,,,,,,,,,,,,,,,,,
2252,0,0,0,0,0,0,0,0,0,0,0,0,0.98871599,,,,,,,,,,,,,,,,,,,,
2253,0,0,0,0,0,0,0,0,0,0,0,0,0.991546505,,,,,,,,,,,,,,,,,,,,
2254,0,0,0,0,0,0,0,0,0,0,0,0,0.993990665,,,,,,,,,,,,,,,,,,,,
2255,0,0,0,0,0,0,0,0,0,0,0,0,0.995955,,,,,,,,,,,,,,,,,,,,
2256,0,0,0,0,0,0,0,0,0,0,0,0,0.997623505,,,,,,,,,,,,,,,,,,,,
2257,0,0,0,0,0,0,0,0,0,0,0,0,0.998304805,,,,,,,,,,,,,,,,,,,,
2258,0,0,0,0,0,0,0,0,0,0,0,0,0.99870871,,,,,,,,,,,,,,,,,,,,
2259,0,0,0,0,0,0,0,0,0,0,0,0,0.998362725,,,,,,,,,,,,,,,,,,,,
2260,0,0,0,0,0,0,0,0,0,0,0,0,0.99694114,,,,,,,,,,,,,,,,,,,,
2261,0,0,0,0,0,0,0,0,0,0,0,0,0.994173235,,,,,,,,,,,,,,,,,,,,
2262,0,0,0,0,0,0,0,0,0,0,0,0,0.989749025,,,,,,,,,,,,,,,,,,,,
2263,0,0,0,0,0,0,0,0,0,0,0,0,0.983417795,,,,,,,,,,,,,,,,,,,,
2264,0,0,0,0,0,0,0,0,0,0,0,0,0.97468192,,,,,,,,,,,,,,,,,,,,
2265,0,0,0,0,0,0,0,0,0,0,0,0,0.96354844,,,,,,,,,,,,,,,,,,,,
2266,0,0,0,0,0,0,0,0,0,0,0,0,0.95008512,,,,,,,,,,,,,,,,,,,,
2267,0,0,0,0,0,0,0,0,0,0,0,0,0.933805705,,,,,,,,,,,,,,,,,,,,
2268,0,0,0,0,0,0,0,0,0,0,0,0,0.915056395,,,,,,,,,,,,,,,,,,,,
2269,0,0,0,0,0,0,0,0,0,0,0,0,0.89378822,,,,,,,,,,,,,,,,,,,,
2270,0,0,0,0,0,0,0,0,0,0,0,0,0.86902822,,,,,,,,,,,,,,,,,,,,
2271,0,0,0,0,0,0,0,0,0,0,0,0,0.840052715,,,,,,,,,,,,,,,,,,,,
2272,0,0,0,0,0,0,0,0,0,0,0,0,0.809076,,,,,,,,,,,,,,,,,,,,
2273,0,0,0,0,0,0,0,0,0,0,0,0,0.775319095,,,,,,,,,,,,,,,,,,,,
2274,0,0,0,0,0,0,0,0,0,0,0,0,0.738950615,,,,,,,,,,,,,,,,,,,,
2275,0,0,0,0,0,0,0,0,0,0,0,0,0.702385285,,,,,,,,,,,,,,,,,,,,
2276,0,0,0,0,0,0,0,0,0,0,0,0,0.666393305,,,,,,,,,,,,,,,,,,,,
2277,0,0,0,0,0,0,0,0,0,0,0,0,0.63050066,,,,,,,,,,,,,,,,,,,,
2278,0,0,0,0,0,0,0,0,0,0,0,0,0.596226185,,,,,,,,,,,,,,,,,,,,
2279,0,0,0,0,0,0,0,0,0,0,0,0,0.56335384,,,,,,,,,,,,,,,,,,,,
2280,0,0,0,0,0,0,0,0,0,0,0,0,0.529511745,,,,,,,,,,,,,,,,,,,,
2281,0,0,0,0,0,0,0,0,0,0,0,0,0.494862315,,,,,,,,,,,,,,,,,,,,
2282,0,0,0,0,0,0,0,0,0,0,0,0,0.46117174,,,,,,,,,,,,,,,,,,,,
2283,0,0,0,0,0,0,0,0,0,0,0,0,0.42679261,,,,,,,,,,,,,,,,,,,,
2284,0,0,0,0,0,0,0,0,0,0,0,0,0.39187982,,,,,,,,,,,,,,,,,,,,
2285,0,0,0,0,0,0,0,0,0,0,0,0,0.357710595,,,,,,,,,,,,,,,,,,,,
2286,0,0,0,0,0,0,0,0,0,0,0,0,0.32497839,,,,,,,,,,,,,,,,,,,,
2287,0,0,0,0,0,0,0,0,0,0,0,0,0.293108075,,,,,,,,,,,,,,,,,,,,
2288,0,0,0,0,0,0,0,0,0,0,0,0,0.26309135,,,,,,,,,,,,,,,,,,,,
2289,0,0,0,0,0,0,0,0,0,0,0,0,0.235376655,,,,,,,,,,,,,,,,,,,,
2290,0,0,0,0,0,0,0,0,0,0,0,0,0.208087515,,,,,,,,,,,,,,,,,,,,
2291,0,0,0,0,0,0,0,0,0,0,0,0,0.182583765,,,,,,,,,,,,,,,,,,,,
2292,0,0,0,0,0,0,0,0,0,0,0,0,0.159757605,,,,,,,,,,,,,,,,,,,,
2293,0,0,0,0,0,0,0,0,0,0,0,0,0.138550135,,,,,,,,,,,,,,,,,,,,
2294,0,0,0,0,0,0,0,0,0,0,0,0,0.11946494,,,,,,,,,,,,,,,,,,,,
2295,0,0,0,0,0,0,0,0,0,0,0,0,0.103044175,,,,,,,,,,,,,,,,,,,,
2296,0,0,0,0,0,0,0,0,0,0,0,0,0.08907964,,,,,,,,,,,,,,,,,,,,
2297,0,0,0,0,0,0,0,0,0,0,0,0,0.076917425,,,,,,,,,,,,,,,,,,,,
2298,0,0,0,0,0,0,0,0,0,0,0,0,0.066667665,,,,,,,,,,,,,,,,,,,,
2299,0,0,0,0,0,0,0,0,0,0,0,0,0.0572165,,,,,,,,,,,,,,,,,,,,
2300,0,0,0,0,0,0,0,0,0,0,0,0,0.04810181,,,,,,,,,,,,,,,,,,,,
2301,0,0,0,0,0,0,0,0,0,0,0,0,0.03999958,,,,,,,,,,,,,,,,,,,,
2302,0,0,0,0,0,0,0,0,0,0,0,0,0.03356017,,,,,,,,,,,,,,,,,,,,
2303,0,0,0,0,0,0,0,0,0,0,0,0,0.027916665,,,,,,,,,,,,,,,,,,,,
2304,0,0,0,0,0,0,0,0,0,0,0,0,0.02409426,,,,,,,,,,,,,,,,,,,,
2305,0,0,0,0,0,0,0,0,0,0,0,0,0.02142907,,,,,,,,,,,,,,,,,,,,
2306,0,0,0,0,0,0,0,0,0,0,0,0,0.01929622,,,,,,,,,,,,,,,,,,,,
2307,0,0,0,0,0,0,0,0,0,0,0,0,0.01747022,,,,,,,,,,,,,,,,,,,,
2308,0,0,0,0,0,0,0,0,0,0,0,0,0.01599586,,,,,,,,,,,,,,,,,,,,
2309,0,0,0,0,0,0,0,0,0,0,0,0,0.01479022,,,,,,,,,,,,,,,,,,,,
2310,0,0,0,0,0,0,0,0,0,0,0,0,0.01370542,,,,,,,,,,,,,,,,,,,,
2311,0,0,0,0,0,0,0,0,0,0,0,0,0.01278442,,,,,,,,,,,,,,,,,,,,
2312,0,0,0,0,0,0,0,0,0,0,0,0,0.01197529,,,,,,,,,,,,,,,,,,,,
2313,0,0,0,0,0,0,0,0,0,0,0,0,0.010833705,,,,,,,,,,,,,,,,,,,,
2314,0,0,0,0,0,0,0,0,0,0,0,0,0.00957285,,,,,,,,,,,,,,,,,,,,
2315,0,0,0,0,0,0,0,0,0,0,0,0,0.008160695,,,,,,,,,,,,,,,,,,,,
2316,0,0,0,0,0,0,0,0,0,0,0,0,0.00549185,,,,,,,,,,,,,,,,,,,,
2317,0,0,0,0,0,0,0,0,0,0,0,0,0.00368016,,,,,,,,,,,,,,,,,,,,
2318,0,0,0,0,0,0,0,0,0,0,0,0,0.003245305,,,,,,,,,,,,,,,,,,,,
2319,0,0,0,0,0,0,0,0,0,0,0,0,0.00234868,,,,,,,,,,,,,,,,,,,,
2320,0,0,0,0,0,0,0,0,0,0,0,0,0.00102937,,,,,,,,,,,,,,,,,,,,
2321,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2322,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2323,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2324,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2325,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2326,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2327,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2328,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2329,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2330,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2331,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2332,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2336,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2337,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2338,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2339,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2340,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2341,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2342,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2343,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2344,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2345,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2346,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2347,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2348,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2349,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2350,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2351,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2352,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2353,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2354,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2355,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2356,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2357,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2358,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2359,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2360,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2361,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2362,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2363,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2364,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2365,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2366,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2367,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2368,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2369,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2370,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2371,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2372,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2373,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2374,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2375,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2376,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2377,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2378,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2379,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2380,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2381,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2382,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2383,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2384,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2385,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2386,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2387,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2388,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2389,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2390,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2391,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2392,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2393,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2394,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2395,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2396,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2397,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2398,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2399,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2400,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2401,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2402,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2403,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2404,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2405,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2406,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2407,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2408,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2409,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2410,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2411,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2412,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2413,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2414,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2415,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2416,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2417,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2418,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2419,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2420,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2421,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2422,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2423,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2424,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2425,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2426,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2427,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2428,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2429,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2430,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2431,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2432,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2433,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2434,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2435,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2436,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2437,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2438,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2439,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2440,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2441,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2442,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2444,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2445,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2446,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2447,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2448,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2449,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2450,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2451,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2452,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2453,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2454,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2455,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2456,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2457,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2458,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2459,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2460,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2461,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2462,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2463,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2464,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2465,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2466,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2467,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2468,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2469,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2470,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2471,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2472,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2473,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2474,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2475,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2476,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2477,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2478,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2479,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2480,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
